descricao_produto_preco_minimo,id_produto,uf,regionalizacao,ano_inicio_vigencia,mes_incio_vigencia,ano_termino_vigencia,mes_termino_vigencia,preco,dsc_unidade_comercializacao,nome_normativo,url,local
SOJA                                    ,4744,RR,RR             ,2018,1,2018,12,36.84,60 kg                                                       ,"PORTARIA Nº  1.577, DE 17 DE J",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf                               ,RR
SOJA                                    ,4744,RR,RR             ,2019,1,2019,12,37.71,60 kg                                                       ,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_935.pdf                                ,RR
SOJA                                    ,4744,RR,RR             ,2020,1,2020,12,43.28,60 kg                                                       ,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_135.pdf                                ,RR
SOJA                                    ,4744,RR,RR             ,2021,1,2021,12,45.24,60 kg                                                       ,"PORTARIA Nº 190, DE 9 DE JUNHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_190.pdf                                ,RR
SOJA                                    ,4744,RR,RR             ,2022,1,2022,12,55.55,60 kg                                                       ,"PORTARIA Nº 201, DE 1º DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_201.pdf                                ,RR
SOJA                                    ,4744,RR,RR             ,2024,1,2024,12,86.54,60 kg                                                       ,"PORTARIA MAPA Nº 612, DE 31 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-612-de-31-de-agosto-de-2023-507003445            ,RR
SOJA                                    ,4744,RR,RR             ,2025,1,2025,12,76.28,60 kg                                                       ,"PORTARIA MAPA Nº 700, DE 15 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-700-de-15-de-julho-de-2024-572339980             ,RR
SOJA                                    ,4744,RS,RS             ,2014,1,2014,12,25.11,60 kg                                                       ,"PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,RS
SOJA                                    ,4744,RS,RS             ,2015,1,2015,12,26.38,60 kg                                                       ,"PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,RS
SOJA                                    ,4744,RS,RS             ,2016,1,2016,12,27.72,60 kg                                                       ,"PORTARIA Nº  1.577, DE 17 DE J",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf                               ,RS
SOJA                                    ,4744,RS,RS             ,2017,1,2017,12,30.17,60 kg                                                       ,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf                                ,RS
SOJA                                    ,4744,RS,RS             ,2018,1,2018,12,36.84,60 kg                                                       ,"PORTARIA Nº  1.577, DE 17 DE J",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf                               ,RS
SOJA                                    ,4744,RS,RS             ,2019,1,2019,12,37.71,60 kg                                                       ,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_935.pdf                                ,RS
SOJA                                    ,4744,RS,RS             ,2020,1,2020,12,43.28,60 kg                                                       ,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_135.pdf                                ,RS
SOJA                                    ,4744,RS,RS             ,2021,1,2021,12,45.24,60 kg                                                       ,"PORTARIA Nº 190, DE 9 DE JUNHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_190.pdf                                ,RS
SOJA                                    ,4744,RS,RS             ,2022,1,2022,12,55.55,60 kg                                                       ,"PORTARIA Nº 201, DE 1º DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_201.pdf                                ,RS
SOJA                                    ,4744,RS,RS             ,2024,1,2024,12,86.54,60 kg                                                       ,"PORTARIA MAPA Nº 612, DE 31 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-612-de-31-de-agosto-de-2023-507003445            ,RS
SOJA                                    ,4744,RS,RS             ,2025,1,2025,12,76.28,60 kg                                                       ,"PORTARIA MAPA Nº 700, DE 15 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-700-de-15-de-julho-de-2024-572339980             ,RS
SOJA                                    ,4744,SC,SC             ,2014,1,2014,12,25.11,60 kg                                                       ,"PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,SC
SOJA                                    ,4744,SC,SC             ,2015,1,2015,12,26.38,60 kg                                                       ,"PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,SC
SOJA                                    ,4744,SC,SC             ,2016,1,2016,12,27.72,60 kg                                                       ,"PORTARIA Nº  1.577, DE 17 DE J",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf                               ,SC
SOJA                                    ,4744,SC,SC             ,2017,1,2017,12,30.17,60 kg                                                       ,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf                                ,SC
SOJA                                    ,4744,SC,SC             ,2018,1,2018,12,36.84,60 kg                                                       ,"PORTARIA Nº  1.577, DE 17 DE J",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf                               ,SC
SOJA                                    ,4744,SC,SC             ,2019,1,2019,12,37.71,60 kg                                                       ,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_935.pdf                                ,SC
SOJA                                    ,4744,SC,SC             ,2020,1,2020,12,43.28,60 kg                                                       ,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_135.pdf                                ,SC
SOJA                                    ,4744,SC,SC             ,2021,1,2021,12,45.24,60 kg                                                       ,"PORTARIA Nº 190, DE 9 DE JUNHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_190.pdf                                ,SC
SOJA                                    ,4744,SC,SC             ,2022,1,2022,12,55.55,60 kg                                                       ,"PORTARIA Nº 201, DE 1º DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_201.pdf                                ,SC
SOJA                                    ,4744,SC,SC             ,2024,1,2024,12,86.54,60 kg                                                       ,"PORTARIA MAPA Nº 612, DE 31 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-612-de-31-de-agosto-de-2023-507003445            ,SC
SOJA                                    ,4744,SC,SC             ,2025,1,2025,12,76.28,60 kg                                                       ,"PORTARIA MAPA Nº 700, DE 15 DE",https://www.in.gov.br/en/web/dou/-/portaria-mapa-n-700-de-15-de-julho-de-2024-572339980             ,SC
SOJA                                    ,4744,SE,SE             ,2014,1,2014,12,25.11,60 kg                                                       ,"PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,SE
SOJA                                    ,4744,SE,SE             ,2015,1,2015,12,26.38,60 kg                                                       ,"PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,SE
SOJA                                    ,4744,SE,SE             ,2016,1,2016,12,27.72,60 kg                                                       ,"PORTARIA Nº  1.577, DE 17 DE J",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf                               ,SE
SOJA                                    ,4744,SE,SE             ,2017,1,2017,12,30.17,60 kg                                                       ,"PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf                                ,SE
SOJA                                    ,4744,SE,SE             ,2018,1,2018,12,36.84,60 kg                                                       ,"PORTARIA Nº  1.577, DE 17 DE J",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_1577.pdf                               ,SE
SOJA                                    ,4744,SE,SE             ,2019,1,2019,12,37.71,60 kg                                                       ,"PORTARIA Nº 135, DE 12 DE JULH",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_935.pdf                                ,SE
