produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,ES        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,21.2
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,PA        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.74
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,RO        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.18
AMENDOIM                 ,EM CASCA            ,4674,PB        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.47
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.98
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2023,11,ATACADO                                                     ,15.33
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.73
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.54
AMENDOIM                 ,EM CASCA            ,4674,PB        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.64
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.65
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2023,12,ATACADO                                                     ,17.13
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.75
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.52
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.4
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,1,ATACADO                                                     ,16.29
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.18
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.38
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.23
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,2,ATACADO                                                     ,17.15
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.13
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.33
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.0
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,3,ATACADO                                                     ,16.08
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.57
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.37
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,4,ATACADO                                                     ,14.16
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.25
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.35
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.4
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,5,ATACADO                                                     ,13.02
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.32
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.35
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.4
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,6,ATACADO                                                     ,14.98
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.0
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.63
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.4
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,7,ATACADO                                                     ,15.2
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.02
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.4
AMENDOIM                 ,EM CASCA            ,4674,PB        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.0
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.4
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,8,ATACADO                                                     ,15.51
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.11
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.34
AMENDOIM                 ,EM CASCA            ,4674,PB        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.0
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.4
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,9,ATACADO                                                     ,17.63
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.78
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.37
AMENDOIM                 ,EM CASCA            ,4674,PB        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.0
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.4
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,10,ATACADO                                                     ,18.49
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.88
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.46
ARROZ                    ,LONGO FINO TIPO 2 BE,4682,AC        ,NORTE          ,2023,11,VAREJO                                                      ,3.1
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,AC        ,NORTE          ,2023,11,VAREJO                                                      ,5.15
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,AC        ,NORTE          ,2023,11,ATACADO                                                     ,4.88
ARROZ                    ,LONGO FINO EM CASCA ,4685,AC        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.43
ARROZ                    ,LONGO FINO EM CASCA ,4685,AL        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.11
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,AL        ,NORDESTE       ,2023,11,ATACADO                                                     ,6.3
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,AL        ,NORDESTE       ,2023,11,VAREJO                                                      ,7.08
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,AM        ,NORTE          ,2023,11,VAREJO                                                      ,5.7
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,AM        ,NORTE          ,2023,11,ATACADO                                                     ,5.69
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,AP        ,NORTE          ,2023,11,ATACADO                                                     ,5.26
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,AP        ,NORTE          ,2023,11,VAREJO                                                      ,5.64
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,BA        ,NORDESTE       ,2023,11,ATACADO                                                     ,5.04
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,BA        ,NORDESTE       ,2023,11,VAREJO                                                      ,5.15
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,CE        ,NORDESTE       ,2023,11,ATACADO                                                     ,5.39
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,CE        ,NORDESTE       ,2023,11,VAREJO                                                      ,5.75
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,DF        ,CENTRO-OESTE   ,2023,11,VAREJO                                                      ,5.91
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,DF        ,CENTRO-OESTE   ,2023,11,VAREJO                                                      ,4.58
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,DF        ,CENTRO-OESTE   ,2023,11,ATACADO                                                     ,4.5
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,ES        ,SUDESTE        ,2023,11,VAREJO                                                      ,5.22
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,ES        ,SUDESTE        ,2023,11,VAREJO                                                      ,4.46
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,ES        ,SUDESTE        ,2023,11,ATACADO                                                     ,3.97
ARROZ                    ,LONGO FINO TIPO 2 BE,4682,GO        ,CENTRO-OESTE   ,2023,11,ATACADO                                                     ,4.81
ARROZ                    ,LONGO FINO EM CASCA ,4685,GO        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.61
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,GO        ,CENTRO-OESTE   ,2023,11,VAREJO                                                      ,5.36
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,GO        ,CENTRO-OESTE   ,2023,11,VAREJO                                                      ,5.99
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,GO        ,CENTRO-OESTE   ,2023,11,ATACADO                                                     ,5.37
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,MA        ,NORDESTE       ,2023,11,VAREJO                                                      ,5.44
ARROZ                    ,LONGO FINO EM CASCA ,4685,MA        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.15
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,MA        ,NORDESTE       ,2023,11,VAREJO                                                      ,5.12
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,MA        ,NORDESTE       ,2023,11,ATACADO                                                     ,5.36
ARROZ                    ,LONGO FINO          ,6793,MA        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.15
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,MG        ,SUDESTE        ,2023,11,ATACADO                                                     ,5.69
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,MG        ,SUDESTE        ,2023,11,VAREJO                                                      ,5.14
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,MS        ,CENTRO-OESTE   ,2023,11,ATACADO                                                     ,4.43
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,MS        ,CENTRO-OESTE   ,2023,11,VAREJO                                                      ,4.95
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,MT        ,CENTRO-OESTE   ,2023,11,VAREJO                                                      ,5.89
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,MT        ,CENTRO-OESTE   ,2023,11,ATACADO                                                     ,5.56
ARROZ                    ,LONGO FINO EM CASCA ,4685,MT        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.5
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,PA        ,NORTE          ,2023,11,VAREJO                                                      ,5.28
ARROZ                    ,LONGO FINO EM CASCA ,4685,PA        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.17
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,PA        ,NORTE          ,2023,11,ATACADO                                                     ,4.96
ARROZ                    ,VERMELHO EM CASCA   ,9414,PB        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.17
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,PB        ,NORDESTE       ,2023,11,VAREJO                                                      ,4.88
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,PB        ,NORDESTE       ,2023,11,ATACADO                                                     ,5.84
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,PE        ,NORDESTE       ,2023,11,VAREJO                                                      ,5.54
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,PE        ,NORDESTE       ,2023,11,ATACADO                                                     ,4.75
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,PI        ,NORDESTE       ,2023,11,VAREJO                                                      ,5.17
ARROZ                    ,LONGO FINO EM CASCA ,4685,PI        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.2
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,PI        ,NORDESTE       ,2023,11,ATACADO                                                     ,4.99
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,PR        ,SUL            ,2023,11,ATACADO                                                     ,4.32
ARROZ                    ,LONGO FINO EM CASCA ,4685,PR        ,SUL            ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.56
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,PR        ,SUL            ,2023,11,VAREJO                                                      ,5.74
ARROZ                    ,LONGO FINO EM CASCA ,4685,RJ        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.85
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,RJ        ,SUDESTE        ,2023,11,VAREJO                                                      ,6.21
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,RJ        ,SUDESTE        ,2023,11,ATACADO                                                     ,5.66
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,RN        ,NORDESTE       ,2023,11,VAREJO                                                      ,5.49
ARROZ                    ,LONGO FINO TIPO 1 BE,4693,RN        ,NORDESTE       ,2023,11,ATACADO                                                     ,4.57
ARROZ                    ,VERMELHO EM CASCA   ,9414,RN        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.16
