produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg,data_padronizada
ABACAXI                  ,PÉROLA              ,6320,RJ        ,SUDESTE        ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.78,08/2024
ABACAXI                  ,PÉROLA              ,6320,RN        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.25,08/2024
ABACAXI                  ,PÉROLA              ,6320,RO        ,NORTE          ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.96,08/2024
ABACAXI                  ,IMPERIAL            ,14887,RR        ,NORTE          ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.43,08/2024
ABACAXI                  ,PÉROLA              ,6320,SE        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.67,08/2024
ABACAXI                  ,PÉROLA              ,6320,TO        ,NORTE          ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.13,08/2024
ABACAXI                  ,PÉROLA              ,6320,AC        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.7,09/2024
ABACAXI                  ,PÉROLA              ,6320,AM        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.13,09/2024
ABACAXI                  ,PÉROLA              ,6320,AP        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.93,09/2024
ABACAXI                  ,PÉROLA              ,6320,BA        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.55,09/2024
ABACAXI                  ,PÉROLA              ,6320,DF        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.53,09/2024
ABACAXI                  ,PÉROLA              ,6320,ES        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.17,09/2024
ABACAXI                  ,PÉROLA              ,6320,GO        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.79,09/2024
ABACAXI                  ,PÉROLA              ,6320,MG        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.0,09/2024
ABACAXI                  ,PÉROLA              ,6320,PA        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.67,09/2024
ABACAXI                  ,PÉROLA              ,6320,PB        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.23,09/2024
ABACAXI                  ,PÉROLA              ,6320,PE        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.08,09/2024
ABACAXI                  ,PÉROLA              ,6320,RJ        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.33,09/2024
ABACAXI                  ,PÉROLA              ,6320,RN        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.38,09/2024
ABACAXI                  ,PÉROLA              ,6320,RO        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.57,09/2024
ABACAXI                  ,IMPERIAL            ,14887,RR        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.75,09/2024
ABACAXI                  ,PÉROLA              ,6320,SE        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.37,09/2024
ABACAXI                  ,PÉROLA              ,6320,TO        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.4,09/2024
ABACAXI                  ,PÉROLA              ,6320,AC        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.67,10/2024
ABACAXI                  ,PÉROLA              ,6320,AL        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.53,10/2024
ABACAXI                  ,PÉROLA              ,6320,AM        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.32,10/2024
ABACAXI                  ,PÉROLA              ,6320,AP        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.13,10/2024
ABACAXI                  ,PÉROLA              ,6320,BA        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.35,10/2024
ABACAXI                  ,PÉROLA              ,6320,CE        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0,10/2024
ABACAXI                  ,PÉROLA              ,6320,DF        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.91,10/2024
ABACAXI                  ,PÉROLA              ,6320,ES        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.09,10/2024
ABACAXI                  ,PÉROLA              ,6320,GO        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.92,10/2024
ABACAXI                  ,PÉROLA              ,6320,MG        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.0,10/2024
ABACAXI                  ,PÉROLA              ,6320,PA        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.67,10/2024
ABACAXI                  ,PÉROLA              ,6320,PB        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.23,10/2024
ABACAXI                  ,PÉROLA              ,6320,PE        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.74,10/2024
ABACAXI                  ,PÉROLA              ,6320,RJ        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.53,10/2024
ABACAXI                  ,PÉROLA              ,6320,RN        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.38,10/2024
ABACAXI                  ,PÉROLA              ,6320,RO        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.67,10/2024
ABACAXI                  ,IMPERIAL            ,14887,RR        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.0,10/2024
ABACAXI                  ,PÉROLA              ,6320,SE        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.29,10/2024
ABACAXI                  ,PÉROLA              ,6320,TO        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.5,10/2024
ABOBORA                  ,NÃO INFORMADO       ,6321,RR        ,NORTE          ,2023,11,ATACADO                                                     ,3.5,11/2023
ABOBORA                  ,NÃO INFORMADO       ,6321,RR        ,NORTE          ,2023,12,ATACADO                                                     ,3.5,12/2023
ABOBRINHA                ,NÃO INFORMADO       ,4754,RR        ,NORTE          ,2023,11,ATACADO                                                     ,3.5,11/2023
ABOBRINHA                ,NÃO INFORMADO       ,4754,RR        ,NORTE          ,2023,12,ATACADO                                                     ,3.5,12/2023
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.2,11/2023
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.47,11/2023
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.02,11/2023
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.8,11/2023
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.94,11/2023
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.93,11/2023
ACAI                     ,FRUTO               ,7996,RR        ,NORTE          ,2023,11,ATACADO                                                     ,7.0,11/2023
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.22,12/2023
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.97,12/2023
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.82,12/2023
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.42,12/2023
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.83,12/2023
ACAI                     ,FRUTO               ,7996,RR        ,NORTE          ,2023,12,ATACADO                                                     ,7.0,12/2023
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.52,01/2024
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.03,01/2024
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0,01/2024
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.9,01/2024
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.83,01/2024
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.51,02/2024
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.63,02/2024
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.71,02/2024
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.26,02/2024
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.83,02/2024
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.0,03/2024
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.32,03/2024
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0,03/2024
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.14,03/2024
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.54,03/2024
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.14,03/2024
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.01,04/2024
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.9,04/2024
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.99,04/2024
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.14,04/2024
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.26,04/2024
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.93,04/2024
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.96,05/2024
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.61,05/2024
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.36,05/2024
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.05,05/2024
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.85,05/2024
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.98,06/2024
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.2,06/2024
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.83,06/2024
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.78,06/2024
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.85,06/2024
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.97,07/2024
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.69,07/2024
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.29,07/2024
